"","X1","year","State","total_jail_pop","total_pop_15to64","perc_pop","perc_male","perc_female","perc_asian","perc_black","perc_latinx","perc_native","perc_white","lat","lon","State Code","Region","Division"
"1400",1446,1989,"Nevada",2505,778833,322,582,87,0,0,0,0,0,39.35629769,-116.6552509,"NV","West","Mountain"
"1401",1447,1990,"Nevada",2639,820333,322,562,70,95,1182,224,482,277,39.35629769,-116.6552509,"NV","West","Mountain"
"1402",1448,1991,"Nevada",2653,877889,302,515,73,104,1081,292,561,242,39.35629769,-116.6552509,"NV","West","Mountain"
"1403",1449,1992,"Nevada",2632,912846,288,471,71,81,1176,277,391,206,39.35629769,-116.6552509,"NV","West","Mountain"
"1404",1450,1993,"Nevada",3110,947063,328,551,92,115,1205,332,427,247,39.35629769,-116.6552509,"NV","West","Mountain"
"1405",1451,1994,"Nevada",3182,1006906,316,541,76,54,1262,222,448,260,39.35629769,-116.6552509,"NV","West","Mountain"
"1406",1452,1995,"Nevada",3791,1064025,356,675,100,179,1673,282,551,312,39.35629769,-116.6552509,"NV","West","Mountain"
"1407",1453,1996,"Nevada",4316,1119658,385,657,119,93,1692,478,490,278,39.35629769,-116.6552509,"NV","West","Mountain"
"1408",1454,1997,"Nevada",4468,1189500,376,670,105,238,1546,439,529,287,39.35629769,-116.6552509,"NV","West","Mountain"
"1409",1455,1998,"Nevada",4789,1247266,384,641,115,190,1498,403,463,286,39.35629769,-116.6552509,"NV","West","Mountain"
"1410",1456,1999,"Nevada",5194,1301707,399,634,104,168,1399,352,424,292,39.35629769,-116.6552509,"NV","West","Mountain"
"1411",1457,2000,"Nevada",5064,1359458,373,596,123,167,1395,324,601,281,39.35629769,-116.6552509,"NV","West","Mountain"
"1412",1458,2001,"Nevada",5421,1414123,383,624,128,103,1453,384,386,292,39.35629769,-116.6552509,"NV","West","Mountain"
"1413",1459,2002,"Nevada",5726,1465300,391,670,150,91,1349,449,744,326,39.35629769,-116.6552509,"NV","West","Mountain"
"1414",1460,2003,"Nevada",5674,1516430,374,653,134,123,1432,405,417,304,39.35629769,-116.6552509,"NV","West","Mountain"
"1415",1461,2004,"Nevada",6145,1585126,388,700,143,124,1582,344,502,347,39.35629769,-116.6552509,"NV","West","Mountain"
"1416",1462,2005,"Nevada",7031,1648737,426,705,145,101,1473,426,582,332,39.35629769,-116.6552509,"NV","West","Mountain"
"1417",1463,2006,"Nevada",7255,1713599,423,683,148,96,1489,404,526,322,39.35629769,-116.6552509,"NV","West","Mountain"
"1418",1464,2007,"Nevada",7028,1766597,398,657,138,107,1366,389,631,307,39.35629769,-116.6552509,"NV","West","Mountain"
"1419",1465,2008,"Nevada",6786,1799051,377,631,131,76,1085,325,484,245,39.35629769,-116.6552509,"NV","West","Mountain"
"1420",1466,2009,"Nevada",6855,1814957,378,630,132,72,1020,336,467,254,39.35629769,-116.6552509,"NV","West","Mountain"
"1421",1467,2010,"Nevada",6723,1822586,369,604,122,70,997,336,423,253,39.35629769,-116.6552509,"NV","West","Mountain"
"1422",1468,2011,"Nevada",5588,1823526,306,457,105,78,865,262,521,229,39.35629769,-116.6552509,"NV","West","Mountain"
"1423",1469,2012,"Nevada",5789,1830121,316,503,115,62,804,250,509,237,39.35629769,-116.6552509,"NV","West","Mountain"
"1424",1470,2013,"Nevada",6967,1844065,378,600,136,66,1169,237,606,282,39.35629769,-116.6552509,"NV","West","Mountain"
"1425",1471,2014,"Nevada",6487,1857291,349,583,140,171,1212,240,619,311,39.35629769,-116.6552509,"NV","West","Mountain"
"1426",1472,2015,"Nevada",7052,1879294,375,525,120,76,994,184,459,267,39.35629769,-116.6552509,"NV","West","Mountain"
"1427",1473,1970,"New York",17397,11436206,152,220,15,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1428",1474,1971,"New York",16579,11561010,143,213,14,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1429",1475,1972,"New York",15761,11639739,135,208,13,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1430",1476,1973,"New York",14943,11621862,129,204,13,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1431",1477,1974,"New York",14124,11619066,122,200,12,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1432",1478,1975,"New York",13306,11662365,114,195,12,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1433",1479,1976,"New York",12488,11717238,107,191,11,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1434",1480,1977,"New York",11670,11705251,100,187,11,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1435",1481,1978,"New York",10852,11684853,93,184,11,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1436",1482,1979,"New York",11917,11686511,102,201,12,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1437",1483,1980,"New York",12983,11689957,111,218,13,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1438",1484,1981,"New York",14048,11747537,120,234,15,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1439",1485,1982,"New York",15114,11794674,128,250,16,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1440",1486,1983,"New York",16182,11884735,136,264,17,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1441",1487,1984,"New York",16415,11954499,137,264,20,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1442",1488,1985,"New York",16648,12004057,139,264,22,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1443",1489,1986,"New York",18114,12052161,150,291,24,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1444",1490,1987,"New York",19726,12054624,164,327,25,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1445",1491,1988,"New York",25527,12085516,211,396,44,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1446",1492,1989,"New York",27968,12072321,232,439,43,0,0,0,0,0,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1447",1493,1990,"New York",29652,12077854,246,443,44,46,804,485,947,82,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1448",1494,1991,"New York",32562,12073183,270,504,44,41,915,581,218,85,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1449",1495,1992,"New York",31179,12102270,258,483,39,38,682,397,300,82,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1450",1496,1993,"New York",30316,12153496,249,466,43,51,724,412,264,85,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1451",1497,1994,"New York",31222,12177886,256,485,46,23,883,488,218,90,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1452",1498,1995,"New York",32386,12198807,265,485,50,37,845,483,226,99,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1453",1499,1996,"New York",32702,12251396,267,519,55,19,914,504,237,106,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1454",1500,1997,"New York",34518,12327864,280,496,50,71,909,376,261,107,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1455",1501,1998,"New York",33477,12446609,269,507,50,17,886,427,243,107,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1456",1502,1999,"New York",34397,12540579,274,491,52,19,852,391,234,107,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1457",1503,2000,"New York",31335,12629529,248,433,45,20,736,333,220,99,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1458",1504,2001,"New York",29665,12723405,233,426,44,19,725,337,236,96,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1459",1505,2002,"New York",30090,12798838,235,442,45,19,722,333,241,105,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1460",1506,2003,"New York",31008,12869758,241,438,43,17,706,331,218,98,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1461",1507,2004,"New York",30434,12914536,236,436,44,22,752,309,205,108,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1462",1508,2005,"New York",30317,12950008,234,421,43,18,733,289,184,106,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1463",1509,2006,"New York",30487,12989389,235,438,45,19,735,301,238,115,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1464",1510,2007,"New York",31298,13037039,240,439,45,18,765,303,220,107,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1465",1511,2008,"New York",30921,13098211,236,435,43,21,737,293,221,113,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1466",1512,2009,"New York",30056,13173380,228,419,41,15,681,274,196,110,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1467",1513,2010,"New York",30215,13228933,228,418,40,13,661,271,209,112,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1468",1514,2011,"New York",29758,13245434,225,404,40,14,652,248,209,110,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1469",1515,2012,"New York",29423,13324263,221,392,39,13,627,230,215,113,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1470",1516,2013,"New York",28525,13333893,214,373,38,15,586,213,264,124,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1471",1517,2014,"New York",28050,13349310,210,371,39,12,590,213,228,114,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1472",1518,2015,"New York",25588,13343412,192,337,35,11,538,189,211,111,42.93722916,-75.49797738,"NY","Northeast","Middle Atlantic"
"1473",1519,1970,"Ohio",5831,6572424,89,171,9,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1474",1520,1971,"Ohio",5774,6656110,87,167,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1475",1521,1972,"Ohio",5717,6724029,85,164,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1476",1522,1973,"Ohio",5660,6801023,83,160,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1477",1523,1974,"Ohio",5602,6859630,82,158,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1478",1524,1975,"Ohio",5545,6917369,80,155,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1479",1525,1976,"Ohio",5488,6962454,79,153,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1480",1526,1977,"Ohio",5431,7021548,77,150,8,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1481",1527,1978,"Ohio",5391,7082932,76,148,10,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1482",1528,1979,"Ohio",5751,7119090,81,156,11,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1483",1529,1980,"Ohio",6123,7137969,86,165,12,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1484",1530,1981,"Ohio",6495,7132306,91,174,13,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1485",1531,1982,"Ohio",6867,7103981,97,183,15,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1486",1532,1983,"Ohio",7239,7075824,102,193,16,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1487",1533,1984,"Ohio",7673,7072944,108,204,19,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1488",1534,1985,"Ohio",8106,7077178,115,214,21,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1489",1535,1986,"Ohio",8136,7087464,115,219,21,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1490",1536,1987,"Ohio",8439,7100514,119,224,22,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1491",1537,1988,"Ohio",9104,7107992,128,242,25,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1492",1538,1989,"Ohio",9548,7093386,135,250,28,0,0,0,0,0,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1493",1539,1990,"Ohio",9867,7124616,138,248,29,16,546,161,44,84,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1494",1540,1991,"Ohio",10256,7153024,143,268,31,30,601,188,40,88,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1495",1541,1992,"Ohio",10887,7190317,151,270,34,23,592,210,57,90,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1496",1542,1993,"Ohio",11880,7230475,164,292,37,27,592,246,64,87,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1497",1543,1994,"Ohio",11707,7262287,161,290,41,39,672,276,113,95,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1498",1544,1995,"Ohio",12848,7307802,176,323,47,35,754,253,98,107,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1499",1545,1996,"Ohio",13482,7347239,183,328,46,43,738,302,86,109,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1500",1546,1997,"Ohio",13780,7374112,187,345,47,46,735,267,89,118,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1501",1547,1998,"Ohio",14755,7406013,199,366,53,45,810,275,109,122,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1502",1548,1999,"Ohio",16131,7428587,217,391,57,53,811,260,80,132,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1503",1549,2000,"Ohio",16423,7458625,220,391,59,58,865,303,84,137,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1504",1550,2001,"Ohio",16968,7491908,226,404,64,47,846,348,64,150,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1505",1551,2002,"Ohio",17664,7526172,235,423,65,41,919,412,70,149,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1506",1552,2003,"Ohio",18168,7561162,240,426,67,33,904,289,63,155,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1507",1553,2004,"Ohio",19120,7591611,252,438,74,36,924,253,55,162,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1508",1554,2005,"Ohio",19790,7623020,260,450,75,42,880,331,61,177,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1509",1555,2006,"Ohio",19733,7647611,258,449,80,36,897,323,81,172,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1510",1556,2007,"Ohio",19980,7661192,261,436,80,31,842,229,79,169,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1511",1557,2008,"Ohio",19784,7661492,258,447,85,30,854,241,73,174,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1512",1558,2009,"Ohio",18615,7667520,243,414,72,25,655,254,75,154,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1513",1559,2010,"Ohio",18149,7671114,237,409,75,17,682,289,78,156,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1514",1560,2011,"Ohio",17759,7675607,231,351,66,20,576,238,67,149,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1515",1561,2012,"Ohio",18235,7680525,237,399,77,15,691,215,80,166,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1516",1562,2013,"Ohio",18059,7642162,236,403,78,17,649,609,108,162,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1517",1563,2014,"Ohio",18662,7628155,245,369,78,13,594,191,116,164,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1518",1564,2015,"Ohio",18018,7615276,237,393,84,15,621,288,115,177,40.29541698,-82.79138298,"OH","Midwest","East North Central"
"1519",1565,1970,"Oklahoma",2075,1580420,131,268,12,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1520",1566,1971,"Oklahoma",2026,1614619,125,253,13,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1521",1567,1972,"Oklahoma",1976,1648649,120,240,13,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1522",1568,1973,"Oklahoma",1927,1680514,115,227,14,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1523",1569,1974,"Oklahoma",1878,1715061,109,214,15,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1524",1570,1975,"Oklahoma",1828,1749902,104,202,15,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1525",1571,1976,"Oklahoma",1779,1797102,99,189,16,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1526",1572,1977,"Oklahoma",1730,1831434,94,178,16,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1527",1573,1978,"Oklahoma",1683,1869007,90,168,20,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1528",1574,1979,"Oklahoma",1792,1914234,94,174,20,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1529",1575,1980,"Oklahoma",1901,1966264,97,180,19,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1530",1576,1981,"Oklahoma",2010,2005798,100,186,19,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1531",1577,1982,"Oklahoma",2119,2089328,101,188,19,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1532",1578,1983,"Oklahoma",2245,2138563,105,195,20,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1533",1579,1984,"Oklahoma",2208,2128574,104,191,20,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1534",1580,1985,"Oklahoma",2170,2112867,103,188,19,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1535",1581,1986,"Oklahoma",2511,2101432,119,216,22,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1536",1582,1987,"Oklahoma",2559,2063015,124,206,28,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1537",1583,1988,"Oklahoma",2727,2030276,134,231,30,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1538",1584,1989,"Oklahoma",2838,2019805,140,247,32,0,0,0,0,0,35.5843023,-97.50896502,"OK","South","West South Central"
"1539",1585,1990,"Oklahoma",3060,2017281,152,265,36,32,665,192,139,102,35.5843023,-97.50896502,"OK","South","West South Central"
"1540",1586,1991,"Oklahoma",3303,2031949,163,268,34,39,617,200,159,104,35.5843023,-97.50896502,"OK","South","West South Central"
"1541",1587,1992,"Oklahoma",3656,2062836,177,326,43,32,780,280,176,123,35.5843023,-97.50896502,"OK","South","West South Central"
"1542",1588,1993,"Oklahoma",4096,2084350,197,334,45,73,795,471,176,128,35.5843023,-97.50896502,"OK","South","West South Central"
"1543",1589,1994,"Oklahoma",4502,2106081,214,377,56,49,990,384,226,141,35.5843023,-97.50896502,"OK","South","West South Central"
"1544",1590,1995,"Oklahoma",4931,2128034,232,409,52,50,972,356,223,160,35.5843023,-97.50896502,"OK","South","West South Central"
"1545",1591,1996,"Oklahoma",4997,2158554,231,401,62,58,971,372,229,157,35.5843023,-97.50896502,"OK","South","West South Central"
"1546",1592,1997,"Oklahoma",5289,2187786,242,426,67,65,939,362,229,177,35.5843023,-97.50896502,"OK","South","West South Central"
"1547",1593,1998,"Oklahoma",7577,2216134,342,499,79,30,1087,386,248,212,35.5843023,-97.50896502,"OK","South","West South Central"
"1548",1594,1999,"Oklahoma",6700,2248822,298,516,84,216,1278,286,246,213,35.5843023,-97.50896502,"OK","South","West South Central"
"1549",1595,2000,"Oklahoma",6922,2265934,305,536,92,37,1342,294,244,227,35.5843023,-97.50896502,"OK","South","West South Central"
"1550",1596,2001,"Oklahoma",6875,2282172,301,511,97,18,1049,295,231,243,35.5843023,-97.50896502,"OK","South","West South Central"
"1551",1597,2002,"Oklahoma",7730,2302085,336,569,99,58,1123,387,251,261,35.5843023,-97.50896502,"OK","South","West South Central"
"1552",1598,2003,"Oklahoma",8344,2314739,360,606,101,71,1184,428,280,276,35.5843023,-97.50896502,"OK","South","West South Central"
"1553",1599,2004,"Oklahoma",8865,2333033,380,645,107,95,1234,495,317,291,35.5843023,-97.50896502,"OK","South","West South Central"
"1554",1600,2005,"Oklahoma",9036,2351017,384,699,116,130,1317,513,360,314,35.5843023,-97.50896502,"OK","South","West South Central"
"1555",1601,2006,"Oklahoma",9887,2380564,415,726,126,152,1451,476,351,321,35.5843023,-97.50896502,"OK","South","West South Central"
"1556",1602,2007,"Oklahoma",10497,2406107,436,690,128,63,1449,480,348,305,35.5843023,-97.50896502,"OK","South","West South Central"
"1557",1603,2008,"Oklahoma",10157,2423691,419,709,118,65,1378,530,369,309,35.5843023,-97.50896502,"OK","South","West South Central"
